#{"t_start": 1767896040.9978817, "env_id": "highway-v0"}
r,l,t
31.473968,40,15031.966537
30.80597,40,15050.63142
31.784906,40,15071.585916
28.431506,40,15090.533386
28.713762,40,15110.128692
31.286475,40,15129.864095
29.013139,40,15149.052731
30.575217,40,15167.345252
30.014984,40,15190.280489
32.067946,40,15208.475742
29.296482,40,15227.272014
33.070323,40,15245.672027
32.695799,40,15264.087261
31.646903,40,15282.432864
28.897654,40,15300.641853
31.474311,40,15318.777853
29.653899,40,15336.918241
28.631202,40,15355.139133
30.976748,40,15373.33059
29.647415,40,15392.307521
30.471976,40,15411.65241
30.121029,40,15430.554629
28.617391,40,15449.441587
31.399946,40,15468.331225
31.655845,40,15487.327404
30.840607,40,15506.159031
29.769467,40,15525.249297
29.085618,40,15544.186665
28.945354,40,15563.318983
28.753764,40,15582.185685
1.737731,3,15583.548085
30.409814,40,15602.43392
30.289843,40,15621.177022
29.29159,40,15640.031348
28.297083,40,15658.679626
31.349102,40,15677.323283
28.539953,40,15696.234083
31.763255,40,15715.148512
7.589598,10,15719.761764
32.209361,40,15738.083641
31.400881,40,15756.706091
31.507698,40,15776.463095
31.34402,40,15799.961003
31.895954,40,15823.277104
28.932244,40,15845.775456
30.720991,40,15868.183568
29.123987,40,15890.125819
27.504433,40,15912.609668
30.870686,40,15934.715588
32.003806,40,15956.702766
29.57882,40,15978.973872
30.700662,40,16001.463257
30.061802,40,16023.630702
29.566854,40,16045.839984
28.115824,40,16067.964839
30.90621,40,16090.25997
29.960195,40,16112.109924
29.305399,40,16133.913324
31.471088,40,16155.586741
28.730047,40,16177.573942
29.722369,40,16199.893079
31.181169,40,16227.638919
29.287314,40,16249.567628
30.737454,40,16271.272085
28.953785,40,16293.573346
29.10631,40,16316.055718
30.315895,40,16337.959419
27.972602,40,16359.561211
28.892217,40,16381.405449
29.716843,40,16403.215095
30.060517,40,16425.394563
28.551281,40,16447.319314
30.98719,40,16469.332665
28.713292,40,16491.871098
31.076767,40,16513.985203
29.103555,40,16536.059158
28.940993,40,16557.898911
2.0,3,16559.543189
31.805105,40,16582.011216
29.768078,40,16603.811572
30.985431,40,16625.65809
28.317424,40,16647.741309
32.033181,40,16670.125434
30.839368,40,16691.94034
29.893068,40,16713.773477
31.534837,40,16735.816617
31.662271,40,16757.664236
30.297419,40,16779.931495
29.034589,40,16801.861851
31.488017,40,16823.662751
28.708858,40,16845.490213
29.145419,40,16868.316128
29.375359,40,16890.51922
30.429659,40,16912.31825
31.896465,40,16934.91426
29.425452,40,16953.30653
31.279223,40,16971.64678
29.780405,40,16990.146552
30.346915,40,17009.160737
28.784144,40,17027.939655
29.432175,40,17046.223737
29.604769,40,17064.425452
29.150348,40,17082.67456
30.393226,40,17100.79601
28.383162,40,17119.294382
30.801461,40,17137.999432
31.948767,40,17156.764971
19.199405,26,17168.912652
29.750657,40,17187.478338
29.539885,40,17208.310991
28.495497,40,17230.721888
28.165495,40,17252.788742
30.691301,40,17275.310164
29.830545,40,17297.481268
32.021329,40,17326.318186
31.276825,40,17348.249019
29.660337,40,17370.188975
29.712323,40,17391.851639
16.834973,23,17404.372711
29.297381,40,17426.498065
30.192982,40,17448.356511
29.935113,40,17470.759604
30.953445,40,17493.005868
31.576058,40,17514.97135
29.66667,40,17536.92667
29.80208,40,17558.738543
31.593218,40,17580.424514
30.666986,40,17602.551285
28.467347,40,17624.19009
31.916133,40,17646.180098
28.786321,40,17668.247254
30.267082,40,17690.066177
30.609538,40,17711.806086
17.109792,24,17724.761985
31.650768,40,17746.371715
28.97176,40,17769.083704
29.546394,40,17790.841156
31.669793,40,17813.073583
2.489816,4,17815.300846
30.352127,40,17836.930069
31.523874,40,17858.508329
29.409324,40,17880.102306
30.304202,40,17901.871368
28.928715,40,17923.53281
31.635578,40,17945.051929
28.593101,40,17966.917253
25.968337,36,17986.214341
31.244988,40,18008.30901
20.246756,25,18022.276806
29.446939,40,18044.020393
32.288785,40,18065.680236
30.720484,40,18087.391877
32.669131,40,18108.997886
30.837271,40,18130.528664
29.8688,40,18152.184848
29.78811,40,18174.057799
29.853944,40,18195.680135
29.833811,40,18217.606406
29.236911,40,18239.385907
29.803264,40,18261.161528
29.82355,40,18282.820196
